"BASE_PRICE","PRICE","WEEK_END_DATE","STORE_NUM","UPC","MANUFACTURER","DISPLAY","FEATURE","TPR_ONLY","UNITS"
3.34,3.34,39995,"29159","1111087395","PRIVATE LABEL",0,0,0,9
3.31,3.31,40660,"25229","1111087396","PRIVATE LABEL",0,0,0,24
6.51,6.51,39967,"2281","7218063979","TONYS",0,0,0,8
3.3,3.3,39981,"19533","1111087396","PRIVATE LABEL",0,0,0,21
6.79,6.79,40016,"2505","7218063979","TONYS",0,0,0,3
5.13,3.64,40611,"25021","1111087398","PRIVATE LABEL",0,0,1,31
3.75,3.75,40835,"6379","1111087396","PRIVATE LABEL",0,0,0,9
7.09,7.09,40709,"21213","7218063052","TONYS",0,0,0,5
6.38,5.49,40002,"25001","7218063052","TONYS",0,0,1,4
3.79,3.79,40751,"25233","1111087398","PRIVATE LABEL",0,0,0,3
5.27,5.27,40870,"2505","7192100336","TOMBSTONE",0,1,0,14
3.91,3.91,40436,"23067","1111087396","PRIVATE LABEL",0,0,0,7
3.66,3.66,40800,"15755","1111087395","PRIVATE LABEL",0,0,0,6
6.49,6.49,40345,"2523","7218063983","TONYS",0,0,0,2
5.24,3.94,40688,"2277","1111087398","PRIVATE LABEL",0,0,1,14
6.79,6.79,39932,"8263","7218063983","TONYS",0,0,0,4
3.69,3.69,40632,"8041","1111087396","PRIVATE LABEL",0,0,0,2
6.59,4.61,40079,"613","7192100339","TOMBSTONE",1,1,0,46
7.49,7.49,40884,"19533","7218063983","TONYS",0,0,0,8
3.3,3.3,40401,"10019","1111087396","PRIVATE LABEL",0,0,0,17
3.33,3.31,40555,"23075","1111087395","PRIVATE LABEL",1,0,0,19
5.99,5.99,40646,"8041","2066200532","KING",0,0,0,5
3.93,3.26,40485,"11761","1111087398","PRIVATE LABEL",1,0,0,9
3.41,3.41,40884,"29159","1111087398","PRIVATE LABEL",0,0,0,12
3.33,2.99,40527,"2541","1111087396","PRIVATE LABEL",0,1,0,10
5.99,5.99,40464,"21213","2066200530","KING",0,0,0,6
7.49,7.49,40800,"19533","7218063052","TONYS",0,0,0,3
3.3,3.3,39883,"19533","1111087398","PRIVATE LABEL",0,0,0,20
5.99,5.99,40436,"25027","2066200531","KING",0,0,0,7
6.99,5.06,40345,"6187","7192100337","TOMBSTONE",1,1,0,60
6.38,6.38,39988,"26983","7218063979","TONYS",0,0,0,4
6.59,6.59,40072,"623","7192100339","TOMBSTONE",0,0,0,18
6.99,4.47,40254,"23061","7192100337","TOMBSTONE",1,1,0,24
3.67,3.26,40744,"2523","1111087395","PRIVATE LABEL",1,1,0,23
5.64,5.64,40828,"15541","7192100339","TOMBSTONE",0,0,0,17
6.06,6.06,40296,"21485","7218063052","TONYS",0,0,0,7
3.28,3.28,40121,"15765","1111087395","PRIVATE LABEL",0,0,0,18
3.79,3.79,40807,"17615","1111087398","PRIVATE LABEL",0,0,0,3
3.14,3.14,40310,"6379","1111087398","PRIVATE LABEL",0,0,0,21
5.99,5.99,40646,"6379","2066200532","KING",0,0,0,13
6.39,6.39,39869,"25253","7192100339","TOMBSTONE",0,0,0,6
6.29,7.49,40016,"23075","7192100337","TOMBSTONE",1,0,0,14
6.99,6.99,40905,"4503","7218063052","TONYS",0,0,0,1
3.79,3.28,40730,"8263","1111087396","PRIVATE LABEL",0,0,1,6
3.26,3.26,40100,"10019","1111087398","PRIVATE LABEL",0,0,0,13
2.88,2.88,40583,"12011","1111087395","PRIVATE LABEL",0,0,0,58
6.79,6.79,39911,"17599","7218063052","TONYS",0,0,0,4
6.49,6.49,40359,"17627","2066200532","KING",0,0,0,3
6.38,6.38,39946,"2281","7218063052","TONYS",0,0,0,8
6.89,6.89,40422,"13609","7218063052","TONYS",0,0,0,4
3.27,3.31,40604,"10019","1111087398","PRIVATE LABEL",1,0,0,12
5.99,5.99,40443,"26973","2066200530","KING",0,0,0,9
6.27,4.99,40310,"25027","7218063052","TONYS",1,0,0,22
7.19,7.19,40604,"6179","7192100337","TOMBSTONE",0,0,0,6
5.99,5.99,40821,"8263","2066200531","KING",0,0,0,7
6.27,6.27,40226,"25027","7218063052","TONYS",0,0,0,8
7.49,7.49,40702,"25229","7218063983","TONYS",0,0,0,5
3.69,3.69,40772,"8263","1111087396","PRIVATE LABEL",0,0,0,11
6.59,4.47,40471,"10019","7192100339","TOMBSTONE",1,1,0,23
6.89,4.49,40457,"15531","7218063052","TONYS",1,1,0,9
3.28,3.31,40534,"4259","1111087396","PRIVATE LABEL",1,0,0,44
6.59,6.59,40037,"19523","7192100337","TOMBSTONE",0,0,0,10
6.99,5.5,40513,"23075","7192100339","TOMBSTONE",1,1,0,25
6.49,6.49,40261,"12011","7218063052","TONYS",0,0,0,3
4.79,4.79,40226,"21213","1111087395","PRIVATE LABEL",0,0,0,3
3.92,3.32,39946,"15541","1111087395","PRIVATE LABEL",1,1,0,21
4.92,3.64,40618,"15531","1111087396","PRIVATE LABEL",0,0,1,11
3.94,3.94,40429,"25001","1111087398","PRIVATE LABEL",0,0,0,27
6.49,6.49,40093,"29159","7218063983","TONYS",0,0,0,6
3.25,3.25,39953,"2495","1111087398","PRIVATE LABEL",0,0,0,15
6.27,6.27,40226,"25021","7218063979","TONYS",0,0,0,5
6.49,6.49,40233,"613","7218063983","TONYS",0,0,0,5
3.85,3.27,40471,"4259","1111087396","PRIVATE LABEL",0,0,1,21
7.09,7.09,40667,"15541","7218063052","TONYS",0,0,0,5
3.23,3.25,40674,"13853","1111087395","PRIVATE LABEL",1,0,0,25
3.28,3.23,40667,"25261","1111087398","PRIVATE LABEL",1,1,0,26
5.99,5.99,40562,"13827","2066200532","KING",0,0,0,5
5.99,5.99,40387,"2505","2066200530","KING",0,0,0,5
6.29,6.29,39841,"6379","7192100339","TOMBSTONE",0,0,0,14
6.49,6.49,40387,"23327","7218063052","TONYS",0,0,0,1
6.49,6.49,40072,"25233","7218063052","TONYS",0,0,0,2
3.23,3.2,39974,"25261","1111087395","PRIVATE LABEL",1,0,0,34
6.59,5.64,40793,"8041","7192100336","TOMBSTONE",0,0,1,13
7.29,7.29,40583,"13853","7218063052","TONYS",0,0,0,3
5.99,5.99,40884,"367","2066200530","KING",0,0,0,1
3.5,3.5,40863,"15755","1111087395","PRIVATE LABEL",0,0,0,4
7.29,4.49,40450,"19521","7218063052","TONYS",0,1,0,7
3.29,3.29,40499,"23061","1111087396","PRIVATE LABEL",0,0,0,13
3.03,3.03,40513,"10019","1111087396","PRIVATE LABEL",0,0,0,10
6.59,6.59,40240,"4521","7192100337","TOMBSTONE",0,0,0,10
7.49,5.24,40856,"23327","7218063052","TONYS",0,1,0,2
6.49,4.49,40744,"15547","2066200530","KING",1,0,0,12
6.49,6.49,40135,"12011","7218063979","TONYS",0,0,0,3
7.29,4.99,40569,"17615","7218063983","TONYS",1,1,0,11
7.49,4.99,40821,"21227","7218063979","TONYS",1,0,0,20
3.26,3.26,40261,"19521","1111087396","PRIVATE LABEL",0,0,0,3
6.29,6.29,40352,"2277","7218063983","TONYS",0,0,0,13
7.38,7.38,40051,"2277","7192100336","TOMBSTONE",0,0,0,7
4,4,40037,"26973","1111087395","PRIVATE LABEL",0,0,0,7
3.29,3.3,40597,"27175","1111087395","PRIVATE LABEL",1,1,0,17
3.34,3.34,40499,"13827","1111087395","PRIVATE LABEL",0,0,0,3
3.97,3.97,40877,"25001","1111087395","PRIVATE LABEL",0,0,0,18
6.79,4.43,39883,"2505","7218063052","TONYS",1,1,0,27
5.18,5.18,40674,"15541","1111087398","PRIVATE LABEL",0,0,0,5
6.99,4.47,40261,"2279","7192100339","TOMBSTONE",0,1,0,50
6.59,6.59,40520,"17627","7192100336","TOMBSTONE",0,0,0,6
4.75,4.75,40338,"21221","1111087396","PRIVATE LABEL",0,0,0,12
6.29,6.29,40331,"21213","7218063052","TONYS",0,0,0,1
6.89,6.89,40156,"4489","7218063979","TONYS",0,0,0,2
3.27,2.92,40576,"13827","1111087395","PRIVATE LABEL",0,0,1,16
5.99,5.99,40660,"25233","2066200532","KING",0,0,0,1
6.49,6.49,40352,"25229","2066200532","KING",0,0,0,3
5.64,5.64,40793,"613","7192100336","TOMBSTONE",0,0,0,11
3.87,3.87,40842,"15531","1111087398","PRIVATE LABEL",0,0,0,15
3.3,3.3,40324,"15765","1111087398","PRIVATE LABEL",0,0,0,10
5.99,5.99,40674,"4245","2066200531","KING",0,0,0,6
3.88,3.28,40471,"21237","1111087396","PRIVATE LABEL",0,0,1,17
5.64,5.64,40828,"2281","7192100336","TOMBSTONE",0,0,0,18
7.49,4.76,40681,"13827","7218063983","TONYS",1,1,0,11
7.29,7.29,40555,"17627","7218063983","TONYS",0,0,0,4
5.49,5.49,40765,"25261","7192100336","TOMBSTONE",1,1,0,20
5.99,4.99,40002,"4245","7192100336","TOMBSTONE",1,1,0,49
5.24,5.24,40569,"15541","1111087395","PRIVATE LABEL",0,0,0,7
6.4,6.4,39946,"8035","7192100336","TOMBSTONE",0,0,0,11
4.58,2.92,40170,"24991","1111087398","PRIVATE LABEL",1,0,0,65
7.09,7.09,40625,"26973","7218063983","TONYS",0,0,0,2
3.33,3.33,39953,"2513","1111087398","PRIVATE LABEL",0,0,0,9
5.99,4.99,40520,"26983","2066200531","KING",0,0,1,2
6.59,6.59,40716,"15547","7192100336","TOMBSTONE",1,0,0,7
7.29,6.49,40079,"13853","7218063052","TONYS",0,0,1,3
6.79,5.49,39995,"25233","7218063979","TONYS",0,0,1,1
6.79,6.79,39925,"13859","7218063979","TONYS",0,0,0,1
6.79,6.79,40030,"4521","7218063979","TONYS",0,0,0,1
7.29,7.29,40576,"2513","7218063979","TONYS",1,0,0,6
6.04,5.29,40359,"8263","7218063983","TONYS",0,0,1,1
3.79,3.79,40835,"23349","1111087395","PRIVATE LABEL",0,0,0,7
4,4,39904,"6179","1111087395","PRIVATE LABEL",0,0,0,5
6.1,6.1,39876,"11993","7192100337","TOMBSTONE",0,0,0,5
6.59,6.59,40177,"6431","7192100337","TOMBSTONE",0,0,0,9
4.08,3.52,40051,"26983","1111087395","PRIVATE LABEL",1,1,0,35
6.89,6.89,40436,"389","7218063052","TONYS",0,0,0,6
6.26,6.26,40114,"21227","7218063979","TONYS",0,0,0,12
3.25,3.25,40289,"2541","1111087395","PRIVATE LABEL",0,0,0,15
3.89,3.89,40905,"2277","1111087396","PRIVATE LABEL",0,0,0,7
6.49,6.49,40387,"15755","7218063052","TONYS",0,0,0,1
6.47,6.47,40772,"4503","2066200532","KING",0,0,0,12
4,4,39988,"26973","1111087395","PRIVATE LABEL",0,0,0,10
6.59,4.99,40737,"23075","7192100336","TOMBSTONE",1,1,0,24
5.49,5.32,40814,"25233","7192100336","TOMBSTONE",0,1,0,21
5.99,5.99,40401,"19521","2066200531","KING",0,0,0,5
6.59,5,40667,"25253","7192100336","TOMBSTONE",1,1,0,20
6.79,6.79,39848,"15765","7218063979","TONYS",0,0,0,2
5.8,5.51,40870,"23061","7192100339","TOMBSTONE",1,1,0,52
5.99,5.99,40506,"4521","2066200530","KING",0,0,0,3
4,3.31,39932,"25027","1111087395","PRIVATE LABEL",1,0,0,44
6.59,6.59,40324,"4489","7192100337","TOMBSTONE",0,0,0,7
6.39,6.39,40212,"2523","7192100336","TOMBSTONE",0,0,0,8
5.99,5.99,40821,"11993","2066200532","KING",0,0,0,12
7.49,7.49,40814,"2505","7218063983","TONYS",0,0,0,2
6.49,6.49,40716,"8041","2066200532","KING",0,0,0,1
3.34,2.98,40163,"23327","1111087396","PRIVATE LABEL",1,1,0,36
4.7,4.7,40303,"4245","1111087398","PRIVATE LABEL",0,0,0,11
6.79,4.99,39855,"2513","7218063983","TONYS",0,1,0,13
6.59,6.59,40555,"6431","7192100339","TOMBSTONE",0,0,0,12
3.28,2.99,40527,"21485","1111087398","PRIVATE LABEL",0,1,0,6
6.59,6.59,40842,"21227","2066200531","KING",0,0,0,18
3.93,3.93,40905,"21213","1111087395","PRIVATE LABEL",0,0,0,9
6.29,6.29,39981,"28909","7192100336","TOMBSTONE",0,0,0,7
6.38,6.38,40149,"8041","7218063983","TONYS",0,0,0,1
6.59,6.59,40219,"6431","7192100337","TOMBSTONE",0,0,0,11
6.59,5.64,40765,"11757","7192100336","TOMBSTONE",1,1,0,7
6.38,6.38,40114,"24991","7218063979","TONYS",0,0,0,12
6.29,6.29,40338,"28909","7218063979","TONYS",0,0,0,8
3.29,3.29,40037,"19523","1111087398","PRIVATE LABEL",0,0,0,24
3.84,3.84,39953,"2281","1111087395","PRIVATE LABEL",0,0,0,15
3.92,3.92,40429,"2279","1111087395","PRIVATE LABEL",0,0,0,5
5.99,5.99,40660,"2513","2066200532","KING",0,0,0,4
6.99,6.99,40282,"25027","7192100337","TOMBSTONE",0,0,0,18
4.56,4.56,40233,"25027","1111087398","PRIVATE LABEL",0,0,0,16
7.49,7.49,40807,"28909","7218063052","TONYS",0,0,0,2
5.29,4,40716,"367","1111087396","PRIVATE LABEL",0,0,1,5
5.99,5.99,40415,"19265","2066200530","KING",0,0,0,10
3.29,3.29,40310,"11967","1111087395","PRIVATE LABEL",0,0,0,7
6.59,6.59,40037,"15755","7192100336","TOMBSTONE",0,0,0,7
3.19,3.19,40044,"25229","1111087398","PRIVATE LABEL",0,0,0,26
3.34,3.34,40478,"4489","1111087398","PRIVATE LABEL",0,0,0,4
5.99,5.99,40555,"15541","2066200530","KING",0,0,0,7
5.99,5.99,39890,"21237","7192100339","TOMBSTONE",0,0,0,29
5.99,5.99,39883,"2279","7192100339","TOMBSTONE",0,0,0,32
6.99,5.29,40373,"21221","7192100336","TOMBSTONE",0,1,0,17
3.67,3.67,40765,"13859","1111087398","PRIVATE LABEL",0,0,0,13
3.97,3.97,40646,"23061","1111087396","PRIVATE LABEL",0,0,0,14
3.33,3.33,39974,"21485","1111087396","PRIVATE LABEL",0,0,0,11
6.89,6.89,40583,"21221","7218063979","TONYS",0,0,0,4
6.59,4.88,40450,"10019","7192100337","TOMBSTONE",0,0,1,2
6.89,6.89,40576,"21221","7218063979","TONYS",0,0,0,3
6.89,6.89,40394,"26981","7218063052","TONYS",0,0,0,3
6.27,6.27,40289,"11757","7218063052","TONYS",0,0,0,2
7.49,7.49,40779,"15547","7218063979","TONYS",0,0,0,2
7.49,7.49,40016,"367","7192100337","TOMBSTONE",0,0,0,7
7.49,5.11,40856,"2277","7218063983","TONYS",1,1,0,37
3.27,3.27,40464,"27175","1111087395","PRIVATE LABEL",0,0,0,5
6.59,6.59,40303,"2505","7192100339","TOMBSTONE",0,0,0,10
3.7,3.28,40744,"13827","1111087395","PRIVATE LABEL",0,1,0,24
6.49,4.49,40737,"11757","2066200531","KING",1,1,0,8
5.99,5.99,40422,"23075","2066200530","KING",0,0,0,3
5.99,4.99,40520,"2513","2066200530","KING",0,0,1,22
4.99,4.99,39862,"13827","7192100339","TOMBSTONE",0,0,0,26
4.79,4.79,40226,"15547","1111087396","PRIVATE LABEL",0,0,0,6
5.77,5.77,40842,"613","7192100337","TOMBSTONE",0,0,0,23
6.49,6.49,40247,"623","7218063052","TONYS",0,0,0,10
6.99,6.99,40198,"2277","7192100337","TOMBSTONE",0,0,0,24
5.99,5.99,40681,"15541","2066200530","KING",0,0,0,4
5.99,5.99,40436,"25233","2066200532","KING",0,0,0,3
3.3,3.3,40212,"10019","1111087396","PRIVATE LABEL",0,0,0,8
6.49,4.49,40737,"23327","2066200530","KING",0,0,1,1
6.49,3.99,40184,"13859","7218063983","TONYS",1,1,0,26
6.76,4.99,40240,"12011","7218063979","TONYS",0,1,0,1
6.89,4.49,40520,"21213","7218063052","TONYS",0,0,1,21
6.49,3.99,40184,"25229","7218063983","TONYS",1,1,0,50
6.74,6.74,40891,"27175","2066200532","KING",0,0,0,2
3.28,3.28,40310,"4503","1111087395","PRIVATE LABEL",0,0,0,12
6.32,5.29,40366,"2513","7218063983","TONYS",0,0,1,3
6.59,6.59,40604,"6431","7192100337","TOMBSTONE",0,0,0,8
3.31,3.31,40653,"2541","1111087396","PRIVATE LABEL",0,0,0,9
6.99,6.99,40548,"4259","7192100339","TOMBSTONE",0,0,0,16
6.27,6.27,40289,"387","7218063983","TONYS",0,0,0,10
6.89,6.89,40499,"25027","7218063052","TONYS",0,0,0,11
4.81,4.81,40072,"15531","1111087396","PRIVATE LABEL",0,0,0,6
5.99,5.99,40863,"28909","2066200531","KING",0,0,0,9
6.79,6.79,39827,"4503","7218063983","TONYS",0,0,0,10
6.39,6.39,39869,"613","7192100336","TOMBSTONE",0,0,0,10
5.27,5.27,40835,"21479","7192100336","TOMBSTONE",0,0,0,3
6.49,6.49,40275,"29159","2066200530","KING",0,0,0,2
6.29,6.29,39946,"24991","7192100336","TOMBSTONE",0,0,0,20
6.27,6.27,40268,"26973","7218063979","TONYS",0,0,0,2
6.99,4.49,40464,"4245","7192100339","TOMBSTONE",1,1,0,119
6.59,6.59,40646,"21485","7192100337","TOMBSTONE",0,0,0,5
7.89,7.89,40765,"23345","7218063052","TONYS",1,0,0,7
3.28,3.28,40611,"21479","1111087398","PRIVATE LABEL",0,0,0,11
3.32,3.32,40030,"623","1111087396","PRIVATE LABEL",0,0,0,21
6.49,6.49,40296,"13859","7218063979","TONYS",0,0,0,2
6.39,6.39,39869,"17615","7192100336","TOMBSTONE",0,0,0,7
7.19,7.19,40604,"11757","7192100336","TOMBSTONE",0,0,0,2
3.69,3.69,40751,"4503","1111087395","PRIVATE LABEL",0,0,0,15
4,4,40807,"367","1111087398","PRIVATE LABEL",0,0,0,7
6.79,6.79,39981,"25229","7218063979","TONYS",0,0,0,7
7.09,4.84,40674,"25001","7218063979","TONYS",1,1,0,59
6.49,5.29,40366,"25233","7218063983","TONYS",0,0,1,3
6.09,6.09,40814,"23061","2066200530","KING",0,0,0,8
6.59,4.47,40268,"17599","7192100337","TOMBSTONE",1,1,0,39
6.99,4.99,40142,"21237","7192100339","TOMBSTONE",1,0,0,79
6.89,4.49,39890,"21227","7218063983","TONYS",1,1,0,48
7.49,7.49,40044,"21221","7192100336","TOMBSTONE",0,0,0,3
5.99,5.99,40863,"21221","2066200530","KING",0,0,0,6
5.8,5.05,40912,"21237","7192100339","TOMBSTONE",0,1,0,77
4.79,4,40408,"25021","1111087395","PRIVATE LABEL",0,0,1,10
3.27,3.32,40212,"6431","1111087398","PRIVATE LABEL",1,0,0,18
6.59,6.59,40303,"17627","7192100336","TOMBSTONE",0,0,0,4
3.96,3.96,39960,"28909","1111087395","PRIVATE LABEL",0,0,0,9
6.59,4.57,40247,"19533","7192100339","TOMBSTONE",1,1,0,42
6.62,6.62,40156,"13837","7218063979","TONYS",0,0,0,12
5.99,5.99,40471,"4521","2066200531","KING",0,0,0,3
6.69,6.69,40107,"26983","7192100339","TOMBSTONE",0,0,0,27
6.27,6.27,40226,"15541","7218063983","TONYS",0,0,0,9
5.99,5.49,39904,"25027","7192100336","TOMBSTONE",1,1,0,22
6.59,4.47,40247,"13827","7192100337","TOMBSTONE",1,1,0,30
3.54,3.54,40814,"2513","1111087398","PRIVATE LABEL",0,0,0,3
3.94,3.94,40898,"26983","1111087398","PRIVATE LABEL",0,0,0,14
3.29,3.34,40695,"29159","1111087398","PRIVATE LABEL",1,0,0,7
6.59,6.59,40282,"17627","7192100336","TOMBSTONE",0,0,0,8
7.29,7.29,40625,"15763","7218063983","TONYS",0,0,0,3
6.38,6.38,39925,"8041","7218063979","TONYS",0,0,0,4
6.59,4.99,39960,"23345","7192100337","TOMBSTONE",1,1,0,21
3.28,3.28,40457,"4503","1111087398","PRIVATE LABEL",0,0,0,20
7.19,7.19,40646,"21237","7192100339","TOMBSTONE",0,0,0,16
7.49,7.49,40016,"21227","7192100337","TOMBSTONE",0,0,0,10
3.96,3.96,39911,"23061","1111087396","PRIVATE LABEL",0,0,0,10
7.49,7.49,40051,"9825","7192100339","TOMBSTONE",0,0,0,14
6.59,5.49,40135,"6379","7192100336","TOMBSTONE",0,1,0,13
6.49,6.49,40254,"13859","2066200531","KING",0,0,0,1
3.94,3.94,39876,"19265","1111087396","PRIVATE LABEL",0,0,0,3
3.18,3.18,40268,"21485","1111087395","PRIVATE LABEL",0,0,0,2
5.8,5.8,40863,"389","7192100339","TOMBSTONE",0,0,0,33
7.29,7.29,40548,"25261","7218063983","TONYS",0,0,0,3
4.85,4.85,40156,"13609","1111087396","PRIVATE LABEL",0,0,0,12
5.8,5.8,40863,"23067","7192100337","TOMBSTONE",0,0,0,10
5.8,5.8,40849,"613","7192100337","TOMBSTONE",0,0,0,20
3.26,3.26,40464,"623","1111087396","PRIVATE LABEL",0,0,0,14
2.89,3.34,40590,"21485","1111087398","PRIVATE LABEL",1,0,0,7
7.89,7.89,40765,"19521","7218063052","TONYS",0,0,0,1
3.79,3.36,40744,"4489","1111087396","PRIVATE LABEL",1,1,0,5
4.07,4.07,39869,"26981","1111087395","PRIVATE LABEL",0,0,0,12
5.99,5.99,40807,"623","2066200532","KING",0,0,0,8
6.29,6.29,39953,"23067","7192100339","TOMBSTONE",0,0,0,11
6.59,6.59,40065,"23349","7192100336","TOMBSTONE",0,0,0,1
5.99,5.99,40646,"623","2066200530","KING",0,0,0,7
6.69,6.69,40254,"15765","7218063052","TONYS",0,0,0,4
6.49,6.49,40786,"6187","2066200530","KING",0,0,0,2
5.8,5,40912,"17599","7192100336","TOMBSTONE",1,1,0,21
3.46,3.46,40863,"11967","1111087395","PRIVATE LABEL",0,0,0,17
3.27,3.27,40429,"25261","1111087395","PRIVATE LABEL",0,0,0,19
7.29,7.29,40212,"13827","7218063979","TONYS",0,0,0,5
6.49,5.29,40387,"2541","7218063979","TONYS",0,0,1,1
6.27,4.99,40275,"387","7218063979","TONYS",1,1,0,11
3.31,3.31,39925,"6379","1111087396","PRIVATE LABEL",0,0,0,11
6.49,6.49,40093,"2523","7218063979","TONYS",0,0,0,3
6.59,6.59,40359,"15765","7192100336","TOMBSTONE",0,0,0,2
6.59,5.56,40149,"29159","7192100339","TOMBSTONE",0,1,0,15
7.49,7.49,40660,"8263","7218063052","TONYS",0,0,0,4
6.59,4.59,40100,"27175","7192100339","TOMBSTONE",1,0,0,17
6.59,4.99,40576,"21479","7192100336","TOMBSTONE",1,0,0,16
6.59,6.59,40177,"13837","7192100337","TOMBSTONE",0,0,0,10
6.29,6.29,40338,"2279","7218063052","TONYS",0,0,0,8
6.49,4.99,40275,"4521","7218063983","TONYS",0,1,0,2
3.64,3.64,40800,"4521","1111087396","PRIVATE LABEL",0,0,0,4
5.64,5.49,40765,"17599","7192100337","TOMBSTONE",1,1,0,17
6.49,6.49,40170,"19523","7218063052","TONYS",0,0,0,1
6.49,6.49,40716,"6379","2066200530","KING",0,0,0,3
3.92,3.92,40009,"15547","1111087398","PRIVATE LABEL",0,0,0,10
6.59,4.77,40373,"13853","7192100336","TOMBSTONE",1,1,0,5
6.59,6.59,40324,"2505","7192100339","TOMBSTONE",0,0,0,3
6.49,6.49,40163,"4489","7218063979","TONYS",0,0,0,3
3.79,3.41,40828,"19521","1111087396","PRIVATE LABEL",0,0,1,1
6.89,4.49,40520,"25001","7218063983","TONYS",1,0,0,24
6.99,4.47,40268,"25027","7192100339","TOMBSTONE",1,1,0,99
6.89,6.89,40681,"2281","7192100336","TOMBSTONE",0,0,0,13
6.59,6.59,40744,"11761","7192100336","TOMBSTONE",0,0,0,6
7.49,4.99,40758,"15531","7218063052","TONYS",0,1,0,8
4.89,4.89,40072,"6179","1111087396","PRIVATE LABEL",0,0,0,5
3.33,3.33,40506,"29159","1111087396","PRIVATE LABEL",0,0,0,4
7.29,7.29,40408,"17615","7218063052","TONYS",0,0,0,4
6.99,4.99,40345,"15541","7192100336","TOMBSTONE",1,1,0,14
5.8,5.8,40849,"23349","7192100336","TOMBSTONE",0,0,0,9
5.27,5.27,40863,"6379","7192100339","TOMBSTONE",0,0,0,24
7.29,7.29,40471,"10019","7218063979","TONYS",0,0,0,1
3.31,3.31,40303,"25253","1111087398","PRIVATE LABEL",0,0,0,23
6.29,6.29,40324,"9825","7218063983","TONYS",0,0,0,5
5.04,3.96,40639,"367","1111087395","PRIVATE LABEL",0,0,1,16
3.93,3.93,40436,"24991","1111087396","PRIVATE LABEL",0,0,0,11
3.91,3.91,40891,"23067","1111087398","PRIVATE LABEL",0,0,0,9
4.79,4.79,40338,"15541","1111087398","PRIVATE LABEL",0,0,0,4
5.99,5.99,40821,"17627","2066200532","KING",0,0,0,4
4,4,39995,"24991","1111087396","PRIVATE LABEL",0,0,0,7
6.36,5.49,39995,"23345","7218063983","TONYS",0,0,1,8
6.99,6.99,40394,"19265","7192100336","TOMBSTONE",0,0,0,7
5.27,5.27,40835,"2513","7192100339","TOMBSTONE",0,0,0,13
6.49,6.49,40212,"25229","7218063979","TONYS",0,0,0,1
7.49,7.49,40709,"11993","7218063983","TONYS",0,0,0,2
7.29,5.29,40359,"29159","7218063979","TONYS",0,0,1,5
3.34,3.34,40506,"21485","1111087398","PRIVATE LABEL",0,0,0,6
6.62,5.29,40380,"25233","7218063052","TONYS",0,0,1,2
6.99,6.99,40310,"15541","7192100339","TOMBSTONE",0,0,0,11
6.79,6.79,39981,"19533","7218063979","TONYS",0,0,0,1
3.12,3.12,39862,"4503","1111087398","PRIVATE LABEL",0,0,0,16
7.29,7.29,40436,"17627","7218063983","TONYS",0,0,0,2
6.99,4.47,40086,"21237","7192100337","TOMBSTONE",1,1,0,80
3.96,3.96,40646,"6187","1111087395","PRIVATE LABEL",0,0,0,22
6.49,6.49,40345,"13859","2066200531","KING",0,0,0,2
2.9,2.9,40576,"623","1111087398","PRIVATE LABEL",0,0,0,7
5.99,5.99,40849,"27175","2066200531","KING",0,0,0,5
6.38,6.38,39939,"11761","7218063052","TONYS",0,0,0,5
6.27,6.27,40282,"19265","7218063052","TONYS",1,0,0,5
4.81,4.81,40212,"6179","1111087398","PRIVATE LABEL",0,0,0,6
5.99,5.99,40401,"21237","2066200530","KING",0,0,0,13
7.49,7.49,40877,"2495","7218063983","TONYS",0,0,0,1
3.22,3.22,40219,"613","1111087396","PRIVATE LABEL",0,0,0,17
3.06,3.06,40471,"2513","1111087395","PRIVATE LABEL",0,0,0,7
6.59,5.64,40758,"25001","7192100337","TOMBSTONE",0,0,1,11
6.89,4.49,40527,"15541","7218063052","TONYS",1,1,0,19
5.49,5.49,40758,"10019","7192100337","TOMBSTONE",0,0,0,9
3.09,3.09,40331,"2513","1111087395","PRIVATE LABEL",0,0,0,12
3.32,3.33,40534,"26983","1111087395","PRIVATE LABEL",1,0,0,28
5.99,5.49,39911,"13837","7192100336","TOMBSTONE",1,1,0,10
6.59,6.59,40023,"13853","7192100336","TOMBSTONE",0,0,0,3
5.8,5.8,40905,"13859","7192100339","TOMBSTONE",0,0,0,4
6.99,4.99,40352,"2281","7192100339","TOMBSTONE",1,1,0,74
6.89,4.99,40107,"13609","7218063979","TONYS",0,1,0,32
7.49,7.49,40814,"11993","7218063052","TONYS",0,0,0,8
6.59,5.49,40135,"2513","7192100337","TOMBSTONE",0,1,0,11
4,4,39890,"15531","1111087395","PRIVATE LABEL",0,0,0,16
3.29,3.29,39862,"25229","1111087395","PRIVATE LABEL",0,0,0,15
3.29,3.29,39876,"4489","1111087395","PRIVATE LABEL",0,0,0,8
6.49,5.29,40359,"2541","7218063052","TONYS",0,0,1,2
6.38,6.38,40093,"24991","7218063983","TONYS",0,0,0,11
6.99,5.08,40576,"26973","7192100337","TOMBSTONE",1,0,0,46
6.59,6.59,40317,"29159","7192100336","TOMBSTONE",0,0,0,7
7.29,4.49,40485,"4489","7218063983","TONYS",0,1,0,7
4.42,4.42,40205,"8041","1111087395","PRIVATE LABEL",0,0,0,4
3.94,3.28,39932,"389","1111087398","PRIVATE LABEL",0,0,1,19
